price,type,address,latitude,longitude,zone,photos,parking,amenities_nearby,bedrooms,bathrooms,size_interior,ownership_type,public_remarks,postal_code,historical_data,additional_features,listing_type
"$389,900",Single Family,"7108 75 ST NW|Edmonton, Alberta T6C2E7",53.5086564806392,-113.443897017791,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638453548035870000/reb10/highres/0/E4375830_1.jpg'],"['Detached Garage', 'Oversize']","['Playground', 'Public Transit', 'Schools', 'Shopping']",4,2,89.24 m2,Freehold,"Move-in ready in Avonmore! Calling all Investors or First-Time Home Buyers! This 2+2 bedroom, 2 KITCHEN, 2 separate LAUNDRY, 2 FULL bathroom AND a back door entrance to basement make this ONE of the best adorable Bungalow in Avonmore. Front living room with large picture window and adjacent dining area are open concept and functional. 2 spacious bedrooms on the main floor with ample closet space, one of which provides access to the rear deck with gas line hook up. The basement has 2 good-sized bedrooms plus LIVING space. As well as extra-large storage closet & 3-piece bathroom. Oversized double detached garage with 220V wiring & large parking pad, not to mention low maintenance landscaping. This home is perfect for a family starting out or as an investment property. Close proximity to commuter road ways, shopping, schools and amenities. (30967329)",T6C2E7,"{'price_change_date': '2024-03-31 4:51:21 PM', 'photo_change_date': '2024-03-07 1:46:43 AM'}",[],residential
"$539,900",Single Family,"127 ARLINGTON DR|St. Albert, Alberta T8N5P4",53.624279000001,-113.6035822,"[{'code': '', 'description': ''}]",['https://cdn.realtor.ca/listings/TS638485156219800000/reb10/highres/4/E4381694_1.jpg'],['Attached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",4,4,167.81 m2,Freehold,"The ULTIMATE in suburban living. Highly upgraded home located right in the heart of St. Albert! Close enough in the interior to feel the comfort and quiet, but still walking distance to major amenities. Home features AIR CONDITIONING. BRAND NEW L-SHAPED KITCHEN complete with additional counter space and cabinets. Counter-tops are gorgeous and the light-coloured kitchen makes for a very bright entertaining area. Brand new flooring throughout, vinyl plank high quality, and ceramic tile in both the kitchen and bathrooms. COMPLETELY RENOVATED BATHROOMS. As mentioned, ceramic tile flooring and in the showers, new vanities, toilets, mirrors, and light fixtures. The top floor features 3 full bedrooms, completely redone, top to bottom. Flooring, paint, baseboards, trim, and fixtures. Big back yard and private, with no houses on the other side, perfect for added privacy. Double attached garage in the front with a big driveway. House is ready to move into pronto. Newer furnace! Tankless hot water heater! (31124279)",T8N5P4,"{'price_change_date': '2024-04-29 3:22:13 PM', 'photo_change_date': '2024-04-12 2:47:01 PM'}",[],residential
"$539,900",Single Family,"17080 114 ST NW|Edmonton, Alberta T5X5X7",53.6331507383051,-113.521264069312,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638492212157170000/reb10/highres/5/E4383175_1.jpg'],['Attached Garage'],[],5,3,199.21 m2,Freehold,"Immaculate two-story boasts FOUR spacious bedrooms an attached double garage and a fully finished basement, complemented by a full stone exterior. Inside, vaulted ceilings welcome you into a luminous living space, including a private dining room, a family room adorned with a striking stone feature wall, a cozy nook, and a fully renovated kitchen featuring quartz countertops, ceiling-reaching espresso cabinets, and high-end stainless steel appliances. Main level, ceramic tile and hardwood flooring create an elegant ambiance. Upstairs, discover a master retreat complete with a walk-in closet and a luxurious five-piece ensuite boasting a rejuvenating Jacuzzi tub.Fully finished basement offers a versatile rec room, an extra bedroom, and a sizable den or office. Outside, a large backyard beckons with a finished deck and meticulous landscaping, accompanied by a convenient storage shed. Situated in a prime location, this home offers easy access to the Hendayensuring a lifestyle of comfort and convenience. (31163350)",T5X5X7,"{'price_change_date': '2024-05-09 4:51:39 AM', 'photo_change_date': '2024-04-20 6:46:55 PM'}",[],residential
"$539,900",Single Family,"7024 NEWSON RD NW|Edmonton, Alberta T5E6W4",53.6078894344957,-113.513357428836,"[{'code': 'GLDF', 'description': 'Griesbach Low Density Residential Flex'}]",['https://cdn.realtor.ca/listings/TS638502652348570000/reb10/highres/8/E4385168_1.jpg'],['Detached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",3,3,173.25 m2,Freehold,"Welcome to this IMMACULATE almost 1900 sq ft two storey in sought after Griesbach! The main floor is bright and open with 9' ceilings and vinyl plank flooring throughout! This functional layout offers a main floor front DEN, UPGRADED KITCHEN with additional cupboards, QUARTZ counter tops, stainless steel appliances, tile backsplash and pot lighting, spacious dining area and large great room. Upstairs there are 3 bedrooms, SECOND FLOOR LAUNDRY ROOM and a main 4pce bathroom. The primary bedroom has a WALK IN CLOSET and an amazing 4pce ENSUITE with a CUSTOM OVERSIZED shower. This MOVE IN READY property has an extended back deck, DOUBLE DETACHED GARAGE and is fully landscaped and fenced! Easy access to downtown, the Garrison and all amenities! (31223103)",T5E6W4,"{'price_change_date': '', 'photo_change_date': '2024-05-02 8:47:14 PM'}",[],residential
"$539,900",Single Family,"#4 4 HERITAGE WY|St. Albert, Alberta T8N6W3",53.6134988845462,-113.629081543655,"[{'code': '', 'description': ''}]",['https://cdn.realtor.ca/listings/TS638512948649470000/reb10/highres/0/E4387250_1.jpg'],['Attached Garage'],"['Park', 'Playground', 'Public Transit', 'Shopping']",2,3,120.89 m2,Condominium/Strata,"Phenomenal location on this EXECUTIVE WALK OUT BUNGALOW, perfectly suited for adult living (+18 Plus) Nestled in an idyllic location, backing the walking path and lake promising a lifestyle of tranquility. The open layout and well thought out design provide both comfort and functionality. One of the larger units in the complex offering over 1300sqft PLUS a fully finished basement. The main floor has HARDWOOD flooring that extends throughout and offers a font FLEX ROOM/DEN, white kitchen with updated stainless steel appliances, ISLAND and PANTRY, large living room with gorgeous views and a GAS FIREPLACE and a primary bedroom with a 4pce ENSUITE and walk in closet. The FULLY FINISHED WALK OUT BASEMENT has a second bedroom, den, office and family room with a SECOND GAS FIREPLACE. Recently updated FURNACE and HOT WATER TANK (about 2022) and CENTRAL AIR CONDITIONING. The DOUBLE ATTACHED garage has 60 amp panel and 220V wiring. (31279834)",T8N6W3,"{'price_change_date': '', 'photo_change_date': '2024-05-14 6:47:44 PM'}",[],residential
"$539,900",Single Family,"4006 157A AV NW|Edmonton, Alberta T5Y0A4",53.6197197723341,-113.401012928207,"[{'code': 'RSF', 'description': 'Small Scale Flex Residential'}]",['https://cdn.realtor.ca/listings/TS638511148199770000/reb10/highres/1/E4386991_1.jpg'],['Attached Garage'],"['Golf Course', 'Playground', 'Public Transit', 'Schools', 'Shopping']",4,3,206.23 m2,Freehold,"Looking for a stunning 4 BEDROOM home with endless curb appeal, in popular Brintnell. With an elegant formal dining area, ideal for entertaining on special occasions to the well-appointed kitchen overlooking the cozy breakfast nook this main floor is classy and functional. Enjoy the warm and inviting living room, with tons of natural light, 9 foot ceilings and a cozy fireplace. The primary suite is a true haven, complete with a spa-like soaking tub, a separate shower, and expansive walk-in closet. The remaining three upper floor bedrooms are generously sized, and adjacent to a 4 piece bath and the perfect family room. The large fenced yard with multi-level deck and gazebo offer endless possibilities for relaxation and recreation, and don't forget the double car garage. The large basement flex space is perfect for a home gym or Movie room. Close to major roadways, shopping, schools and recreation activities this beautiful home is perfect for your growing family. (31270305)",T5Y0A4,"{'price_change_date': '', 'photo_change_date': '2024-05-12 4:46:59 PM'}",[],residential
"$539,900",Single Family,"13404 102 AV NW|Edmonton, Alberta T5N0N4",53.5432036447077,-113.553138253967,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503516354370000/reb10/highres/7/E4385457_1.jpg'],['Attached Garage'],[],2,2,99.86 m2,Freehold,"CORNER LOT (50'X145') IN GLENORA minutes away from FUTURE LRT, University of Alberta & Downtown Edmonton. HOUSE NEEDS TLC. HUGE Potential for LOT SUBDIVISON & SKINNY SINGLE FAMILY REDEVELOPMENT OR A FULLY CUSTOM BUILT HOME on this 7500 SQ.FT LOT. Mature foliage and large trees are some of the many desirable features of Glenora, along with its close proximity to the North Saskatchewan River Valley and MacKinnon Ravine Park. Glenoras central location allows park-like estate living within the central corridor meaning access to inner-city amenities. Attractive neighbourhood for infill development custom w/new skinny homes & larger estate homes replacing dated homes. This lot provides the opportunity to build custom estate home or subdivide in to two smaller lots. TAKE A LOOK! (31230074)",T5N0N4,"{'price_change_date': '', 'photo_change_date': '2024-05-03 8:47:15 PM'}",[],residential
"$539,900",Single Family,"10328 73 ST NW|Edmonton, Alberta T6A2X4",53.5457682062838,-113.440394453373,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638497252157230000/reb10/highres/5/E4384075_1.jpg'],"['Carport', 'Detached Garage']","['Park', 'Golf Course', 'Playground', 'Schools', 'Shopping']",5,2,95.23 m2,Freehold,"Welcome to this professionally renovated Terrace Heights Bungalow with a LEGAL BASEMENT SUITE. This Ravine Facing Home offers a truly tranquil setting out the front window. With 5 beds, 2 full baths, & an Open Concept layout, you'll be impressed by the extensive updates. This includes upgraded electrical, plumbing, shingles (2018), SS appliances, triple pane windows, doors, HWT, 2-furnaces, and much more. Vinyl Plank Floors, Quartz Countertops, an abundance of pot lights throughout. The open floor plan invites you into the sunny kitchen w. island overlooking the large living & dining area. The Primary Suite offers three bedrooms. Many of the finishes in the two bed legal suite match the upstairs, with no details overlooked, incl. Built on an oversized lot w. Single detached garage, Single Covered Carport and a parking pad, this home has it all! (31189606)",T6A2X4,"{'price_change_date': '', 'photo_change_date': '2024-04-26 2:46:55 PM'}",[],residential
"$539,900",Single Family,"11517 9A AV NW|Edmonton, Alberta T6J7B2",53.4387506496157,-113.531329507969,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638513020457600000/reb10/highres/5/E4387295_1.jpg'],['Attached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",3,3,177.15 m2,Freehold,"NEW STAINLESS STEEL APPLIANCES coming May 17/24. Excellent 2-storey family home in a quiet cul-de-sac in Twin Brooks. 1,906 sq. ft. 3-beds, 2- baths and double attached garage. Fresh paint throughout including walls, doors, trim, ceiling, cabinets and railings. Brand new luxury vinyl-plank flooring, plush carpet and modern light fixtures! Great floor plan has open concept living room with cozy fireplace and tons of natural light. Kitchen features white cabinets, central island and new stainless steel appliances. Upper level has 3 spacious bedrooms including primary suite with walk-in closet and 4 pc ensuite. South-facing back yard with mature trees and patio. Well-located near shopping, schools and all amenities, with easy access to Anthony Henday. This property is pre-inspected, available for your review and guaranteed vacant and clean for your move in date - visit REALTOR site for details. (31280933)",T6J7B2,"{'price_change_date': '', 'photo_change_date': '2024-05-14 8:47:25 PM'}",[],residential
"$539,900",Single Family,Address not available,53.498829900001,-113.5193228,"[{'code': 'RS', 'description': 'Small Scale Residential'}]",['https://cdn.realtor.ca/listings/TS638503372483870000/reb10/highres/8/E4385368_1.jpg'],['Detached Garage'],"['Playground', 'Public Transit', 'Schools', 'Shopping']",5,2,110.66 m2,Freehold,"Nestled in the heart of Parkallen, this cozy 1,191 sqft bungalow eagerly awaits its new owners. The main floor boasts a classic design featuring three bedrooms, a full bath, an L-shaped living room, and dining area, complemented by a spacious kitchen tucked away at the rear. Descending downstairs, you'll discover a separate entrance leading to a second generous living space, complete with a second kitchen, two additional bedrooms, and another full bathroom. The property has undergone extensive upgrades over the past decade, including the furnace, hot water tank, shingles, eaves, electrical system (now 150A), insulation, and more. Situated within close proximity to schools, shopping centers, public transportation, and prominent landmarks such as Whyte Ave, the University of Alberta, U of A hospital, this home offers convenience and comfort in equal measure. (31227631)",T6H1N3,"{'price_change_date': '', 'photo_change_date': '2024-05-03 4:47:28 PM'}",[],residential
